FID,Bore,Latitude,Longitude,R,Bioregion,Subregion,rainfall_annual_avg,rainfall_summer_avg,rainfall_winter_avg,aridity_index,PET,clay_depth_avg,silt_depth_avg,sand_depth_avg,regolith_depth,LAI,NDVI,veg_height,MrVBF,weathering_intensity_index,surface_geol
1271,GW008699,-31,150.15,0.21,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,49.1439552307129,16.7704124450684,28.9900054931641,8.96907901763916,1.1549516916275,0.370733622900784,2,4,4.01249980926514,Permian_aquitard
1272,GW016789,-31.01,150.12,2.9,Northern Inland Catchments,Namoi,606.693359375,0.349100053310394,0.198430836200714,0.421267062425613,1440.16333007812,38.0869255065918,12.8508024215698,41.2286071777344,5.37445592880249,1.09528982639313,0.373334783315659,1.3,3,3.06874990463257,Permian_coal_measures
1273,GW045059,-31,150.15,0.54,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,49.1439552307129,16.7704124450684,28.9900054931641,8.96907901763916,1.1549516916275,0.370733622900784,2,4,4.01249980926514,Permian_aquitard
1274,GW965537,-30.99,150.23,2.75,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,36.9056968688965,9.73244380950928,45.3812408447266,3.73797512054443,1.2543478012085,0.367934498659388,3.3,1,2.20624995231628,Basement
1275,GW965536,-30.99,150.24,3.26,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,34.711109161377,9.66376876831055,44.669994354248,6.97058486938477,NA,0.372096070003041,13.9,2,3.97812509536743,Basement
1276,GW965535,-30.99,150.24,5.63,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,34.711109161377,9.66376876831055,44.669994354248,6.97058486938477,NA,0.372096070003041,13.9,2,3.97812509536743,Basement
1277,GW965568,-30.99,150.26,0.83,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,35.5937843322754,12.2720632553101,39.7542381286621,4.39406490325928,1.10579705238342,0.354593887111766,13.9,0,3.21250009536743,Basement
1278,GW965567,-30.99,150.23,1.59,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,36.9056968688965,9.73244380950928,45.3812408447266,3.73797512054443,1.2543478012085,0.367934498659388,3.3,1,2.20624995231628,Basement
1279,GW965534,-30.98,150.25,0.11,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1280,GW965572,-30.98,150.25,0.2,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1281,GW965571,-30.98,150.25,1.21,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1282,GW014539,-31.03,149.84,0.12,Northern Inland Catchments,Namoi,586.890014648438,0.348106116056442,0.188950791954994,0.400264173746109,1466.25671386719,56.4037208557129,16.8043022155762,21.1171627044678,39.9406509399414,1.07318842411041,0.300445415453749,1.5,6,1.328125,Cenozoic_low_permeability_sediments
1283,GW966964,-30.98,150.25,0.12,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1284,GW966963,-30.98,150.25,0.07,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1285,GW966962,-30.98,150.25,0.06,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1286,GW966965,-30.98,150.25,0.12,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1287,GW045061,-31,150.14,0.83,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,50.005313873291,12.6026220321655,28.4803314208984,11.6044130325317,0.895652174949646,0.369169563767703,0.1,3,4.3125,Cenozoic_low_permeability_sediments
1288,GW008810,-31,150.1,0.32,Northern Inland Catchments,Namoi,606.693359375,0.349100053310394,0.198430836200714,0.421267062425613,1440.16333007812,42.830883026123,11.745644569397,37.5180969238281,2.33716249465942,1.01364731788635,0.355530433875063,1.2,0,4.31562519073486,Early_Triassic
1289,GW966966,-30.98,150.25,0.18,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1290,GW966967,-30.98,150.25,0.13,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1291,GW022497,-31,150.14,1.06,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,50.005313873291,12.6026220321655,28.4803314208984,11.6044130325317,0.895652174949646,0.369169563767703,0.1,3,4.3125,Cenozoic_low_permeability_sediments
1292,GW966968,-30.98,150.25,0.16,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1293,GW966969,-30.98,150.25,0.18,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1294,GW006249,-30.99,150.14,0.74,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,47.9137115478516,13.9373779296875,29.9687061309814,13.8171949386597,0.939492762088776,0.363389609954058,0.9,3,3.93437504768372,Cenozoic_low_permeability_sediments
1295,GW965573,-30.98,150.24,1.17,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,40.1213836669922,11.466628074646,42.5825653076172,7.16134119033813,NA,0.34333478393762,2.3,3,1.49374997615814,Basement
1296,GW965541,-30.98,150.25,0.64,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1297,41910285,-30.98,150.25,0.75,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,43.9493408203125,10.8278388977051,38.1233825683594,8.70165252685547,0.838768124580383,0.342782609683016,3.9,0,4.17500019073486,Basement
1298,GW965542,-30.97,150.25,0.26,Northern Inland Catchments,Namoi,594.183349609375,0.355356097221375,0.190059185028076,0.402465999126434,1476.35668945312,41.4871711730957,18.6625289916992,36.750057220459,21.3659210205078,NA,0.381861471897596,7.8,5,1.58124995231628,Alluvium_colluvium
1299,GW044884,-30.99,150.13,2.98,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,46.4676284790039,14.0327854156494,28.8021831512451,12.8320465087891,1.1390095949173,0.367205239734795,2.5,4,4.80312490463257,Cenozoic_low_permeability_sediments
1300,GW036509,-31.01,149.88,7.42,Northern Inland Catchments,Namoi,579.746643066406,0.345116257667542,0.193527057766914,0.393159627914429,1474.58337402344,58.3965950012207,17.3133754730225,17.9371700286865,34.1656455993652,0.778623163700104,0.301565790361022,1.7,7,4.14375019073486,Cenozoic_low_permeability_sediments
1301,GW003706,-30.99,150.09,0.31,Northern Inland Catchments,Namoi,606.693359375,0.349100053310394,0.198430836200714,0.421267062425613,1440.16333007812,39.3974266052246,12.6979665756226,44.2797088623047,8.66130352020264,0.859299540519714,0.354670996080229,2.4,4,1.93124997615814,NA
1302,GW045044,-30.98,150.14,0.71,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,39.1978874206543,13.3653507232666,32.955810546875,2.28373980522156,0.933816432952881,0.353353711325008,1.6,2,4.36250019073486,Permian_aquitard
1303,GW014542,-31.01,149.89,7.54,Northern Inland Catchments,Namoi,579.746643066406,0.345116257667542,0.193527057766914,0.393159627914429,1474.58337402344,56.7176284790039,18.272590637207,21.2525634765625,27.2202587127686,0.785386443138123,0.29722173935177,1.6,7,3.703125,Cenozoic_low_permeability_sediments
1304,GW036515,-31.01,149.86,8.68,Northern Inland Catchments,Namoi,576.586669921875,0.344544917345047,0.191604614257812,0.391106843948364,1474.24328613281,54.9495391845703,19.5047340393066,20.8384380340576,47.5880851745605,0.726328492164612,0.274799126415924,1.1,6,3.96250009536743,Cenozoic_low_permeability_sediments
1305,GW045045,-30.98,150.13,11.05,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,47.9154396057129,15.1773777008057,28.2582015991211,16.6369476318359,0.823671519756317,0.349160870164633,1.8,4,4.38124990463257,Cenozoic_low_permeability_sediments
1306,GW017151,-31.02,149.76,5.51,Northern Inland Catchments,Namoi,598.203308105469,0.348939329385757,0.190030142664909,0.408989697694778,1462.63671875,53.202091217041,15.6399660110474,24.6028995513916,13.7782325744629,0.722342967987061,0.324170306032141,9,4,4.84687519073486,Early_Triassic
1307,GW036543,-31.01,149.83,0.89,Northern Inland Catchments,Namoi,576.586669921875,0.344544917345047,0.191604614257812,0.391106843948364,1474.24328613281,59.052490234375,17.3253536224365,19.31711769104,45.2951507568359,0.755072474479675,0.284951541531782,0.9,6,4.09687519073486,Cenozoic_low_permeability_sediments
1308,GW027356,-30.97,150.12,0.66,Northern Inland Catchments,Namoi,583.453308105469,0.349670916795731,0.195885419845581,0.398375868797302,1464.57995605469,49.1922950744629,16.0914840698242,29.4484615325928,20.8031616210938,0.775241553783417,0.337324675349962,1.6,5,4.34062480926514,Cenozoic_low_permeability_sediments
1309,GW009882,-31.01,149.76,5.58,Northern Inland Catchments,Namoi,598.203308105469,0.348939329385757,0.190030142664909,0.408989697694778,1462.63671875,46.3502960205078,12.3907203674316,33.098461151123,6.15076780319214,1.03031396865845,0.329390350141023,2,2,3.32500004768372,Mesozoic_aquitard
1310,GW044885,-30.96,150.12,0.68,Northern Inland Catchments,Namoi,583.453308105469,0.349670916795731,0.195885419845581,0.398375868797302,1464.57995605469,50.8668746948242,14.1031665802002,29.4558200836182,15.2714681625366,0.768961369991302,0.344597402653653,1.1,4,4.08750009536743,Cenozoic_low_permeability_sediments
1311,GW012363,-30.99,149.83,1.73,Northern Inland Catchments,Namoi,576.586669921875,0.344544917345047,0.191604614257812,0.391106843948364,1474.24328613281,56.5438575744629,16.3347148895264,21.2036933898926,45.4272346496582,0.664613544940948,0.290721739650421,1.4,6,4.02812480926514,Cenozoic_low_permeability_sediments
1312,GW042937,-30.93,150.29,23.19,Northern Inland Catchments,Namoi,593.340026855469,0.349799454212189,0.191784366965294,0.402450859546661,1474.31665039062,56.0369644165039,20.9705009460449,18.5580291748047,30.6086387634277,0.678019344806671,0.358779220612018,2.4,7,4.25624990463257,Cenozoic_low_permeability_sediments
1313,GW021091,-30.92,150.29,15.61,Northern Inland Catchments,Namoi,577.906677246094,0.343752175569534,0.193549126386642,0.39130237698555,1476.88000488281,49.4978218078613,21.3891506195068,22.6503276824951,32.868896484375,0.648550748825073,0.353113042206868,1.7,6,4.75937509536743,Cenozoic_low_permeability_sediments
1314,GW010943,-30.95,150.04,1.81,Northern Inland Catchments,Namoi,579.043334960938,0.347521483898163,0.195379734039307,0.39444637298584,1467.98999023438,38.0977478027344,10.497802734375,42.1032524108887,8.76905536651611,0.853743970394135,0.335060605174535,0.1,3,2.80937504768372,Permian_coal_measures
1315,GW021094,-30.91,150.32,16.96,Northern Inland Catchments,Namoi,577.906677246094,0.343752175569534,0.193549126386642,0.39130237698555,1476.88000488281,49.9984092712402,19.6966133117676,24.7508735656738,27.6175689697266,0.864855051040649,0.350157205291971,7.6,0,5.25624990463257,Cenozoic_low_permeability_sediments
1316,GW034910,-30.94,150.06,10.79,Northern Inland Catchments,Namoi,579.043334960938,0.347521483898163,0.195379734039307,0.39444637298584,1467.98999023438,52.2790336608887,14.7991504669189,26.550329208374,22.828441619873,0.810990333557129,0.337226086725359,0.9,5,4.93125009536743,Cenozoic_low_permeability_sediments
1317,GW010032,-30.98,149.73,5.2,Northern Inland Catchments,Namoi,598.203308105469,0.348939329385757,0.190030142664909,0.408989697694778,1462.63671875,48.9783821105957,18.0056552886963,29.1516742706299,19.4432601928711,0.931159377098083,0.344292576965677,1.7,3,3.19374990463257,Cenozoic_low_permeability_sediments
1318,GW014549,-30.96,149.88,3.3,Northern Inland Catchments,Namoi,572.309997558594,0.343368679285049,0.194416776299477,0.386070758104324,1482.39660644531,51.3541793823242,19.7947807312012,28.3896675109863,46.1441612243652,0.995410621166229,0.336122270754852,1.6,7,3.92812490463257,Cenozoic_low_permeability_sediments
1319,GW037471,-30.9,150.3,14.92,Northern Inland Catchments,Namoi,577.906677246094,0.343752175569534,0.193549126386642,0.39130237698555,1476.88000488281,51.5252647399902,21.1765079498291,22.0539703369141,49.0619964599609,1.03635263442993,0.34865501991526,1.8,6,4.78125,Cenozoic_low_permeability_sediments
1320,GW037470,-30.9,150.3,9.03,Northern Inland Catchments,Namoi,577.906677246094,0.343752175569534,0.193549126386642,0.39130237698555,1476.88000488281,51.5252647399902,21.1765079498291,22.0539703369141,49.0619964599609,1.03635263442993,0.34865501991526,1.8,6,4.78125,Cenozoic_low_permeability_sediments
1321,GW009945,-30.98,149.68,1.3,Northern Inland Catchments,Namoi,630.869995117188,0.350357443094254,0.188929572701454,0.432121485471725,1459.93664550781,41.0224990844727,14.1805715560913,35.8019638061523,7.75644731521606,1.02270531654358,0.353039300044811,3,3,2.35312509536743,Mesozoic_aquitard
1322,GW013061,-30.96,149.78,6.64,Northern Inland Catchments,Namoi,583.406677246094,0.344945192337036,0.192890033125877,0.395518332719803,1475.04333496094,38.5847282409668,14.3565645217896,44.421329498291,36.0902976989746,0.892270565032959,0.330911504945396,2.8,6,4.90625,Cenozoic_low_permeability_sediments
1323,GW036474,-30.91,150.25,6.96,Northern Inland Catchments,Namoi,577.276672363281,0.344831764698029,0.19434355199337,0.389991194009781,1480.22998046875,46.0411071777344,15.1354074478149,33.1771469116211,15.5997610092163,0.886956512928009,0.349330434267936,1.5,2,4.07187509536743,Cenozoic_low_permeability_sediments
1324,GW036495,-30.94,149.89,6.81,Northern Inland Catchments,Namoi,572.309997558594,0.343368679285049,0.194416776299477,0.386070758104324,1482.39660644531,48.3475379943848,18.8594646453857,29.318115234375,50.3116073608398,1.0299516916275,0.33003056739095,0.1,7,3.58750009536743,Cenozoic_low_permeability_sediments
1325,GW036496,-30.94,149.86,9.5,Northern Inland Catchments,Namoi,574.443359375,0.34276083111763,0.194106757640839,0.387991458177567,1480.556640625,49.4225196838379,20.3609256744385,29.4318923950195,48.9169692993164,0.953019320964813,0.324844155734752,0.1,7,3.84687495231628,Cenozoic_low_permeability_sediments
1326,GW037902,-30.94,149.89,6.96,Northern Inland Catchments,Namoi,572.309997558594,0.343368679285049,0.194416776299477,0.386070758104324,1482.39660644531,48.3475379943848,18.8594646453857,29.318115234375,50.3116073608398,1.0299516916275,0.33003056739095,0.1,7,3.58750009536743,Cenozoic_low_permeability_sediments
1327,GW014643,-30.94,149.88,7.57,Northern Inland Catchments,Namoi,572.309997558594,0.343368679285049,0.194416776299477,0.386070758104324,1482.39660644531,51.2110252380371,16.7539081573486,26.5381393432617,51.6273231506348,0.861835777759552,0.32910917077913,0.1,7,3.01250004768372,Cenozoic_low_permeability_sediments
1328,GW060134,-30.88,150.26,23.51,Northern Inland Catchments,Namoi,577.276672363281,0.344831764698029,0.19434355199337,0.389991194009781,1480.22998046875,52.1126670837402,18.4534244537354,19.1687850952148,30.0481700897217,1.03309178352356,0.34619298279939,2,6,4.00624990463257,Cenozoic_low_permeability_sediments
